#x	Mode 1: x	Mode 2: x	Mode 3: x	Mode 4: x	Mode 5: x	Mode 6: x	Mode 7: x	Mode 8: x	Mode 9: x	Mode 10: x	Mode 11: x	Mode 12: x	Mode 13: x	Mode 14: x	Mode 15: x	Mode 16: x	Mode 17: x	Mode 18: x	Mode 19: x	Mode 20: x
0.66078000	0.00000000	0.00000000	0.00000000	0.00000000	0.15695000	0.00000000	0.00000000	0.00000000	0.00000000	0.10600000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19968000	0.00000000	0.00000000	0.10043000	0.00000000	0.00000000
0.66701000	0.00000000	0.00000000	0.00000000	0.00000000	0.15812000	0.00000000	0.00000000	0.00000000	0.00000000	0.10183000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19999000	0.00000000	0.00000000	0.11132000	0.00000000	0.00000000
0.67325000	0.00000000	0.00000000	0.00000000	0.00000000	0.15928000	0.00000000	0.00000000	0.00000000	0.00000000	0.09761000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19992000	0.00000000	0.00000000	0.12176000	0.00000000	0.00000000
0.67948000	0.00000000	0.00000000	0.00000000	0.00000000	0.16044000	0.00000000	0.00000000	0.00000000	0.00000000	0.09333000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19946000	0.00000000	0.00000000	0.13170000	0.00000000	0.00000000
0.68571000	0.00000000	0.00000000	0.00000000	0.00000000	0.16159000	0.00000000	0.00000000	0.00000000	0.00000000	0.08899000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19862000	0.00000000	0.00000000	0.14109000	0.00000000	0.00000000
0.69195000	0.00000000	0.00000000	0.00000000	0.00000000	0.16273000	0.00000000	0.00000000	0.00000000	0.00000000	0.08460000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19740000	0.00000000	0.00000000	0.14990000	0.00000000	0.00000000
0.69818000	0.00000000	0.00000000	0.00000000	0.00000000	0.16386000	0.00000000	0.00000000	0.00000000	0.00000000	0.08016000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19580000	0.00000000	0.00000000	0.15810000	0.00000000	0.00000000
0.70442000	0.00000000	0.00000000	0.00000000	0.00000000	0.16498000	0.00000000	0.00000000	0.00000000	0.00000000	0.07567000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19382000	0.00000000	0.00000000	0.16564000	0.00000000	0.00000000
0.71065000	0.00000000	0.00000000	0.00000000	0.00000000	0.16610000	0.00000000	0.00000000	0.00000000	0.00000000	0.07113000	0.00000000	0.00000000	0.00000000	0.00000000	-0.19146000	0.00000000	0.00000000	0.17249000	0.00000000	0.00000000
0.71688000	0.00000000	0.00000000	0.00000000	0.00000000	0.16720000	0.00000000	0.00000000	0.00000000	0.00000000	0.06656000	0.00000000	0.00000000	0.00000000	0.00000000	-0.18874000	0.00000000	0.00000000	0.17864000	0.00000000	0.00000000
0.72312000	0.00000000	0.00000000	0.00000000	0.00000000	0.16830000	0.00000000	0.00000000	0.00000000	0.00000000	0.06194000	0.00000000	0.00000000	0.00000000	0.00000000	-0.18565000	0.00000000	0.00000000	0.18405000	0.00000000	0.00000000
0.72935000	0.00000000	0.00000000	0.00000000	0.00000000	0.16939000	0.00000000	0.00000000	0.00000000	0.00000000	0.05729000	0.00000000	0.00000000	0.00000000	0.00000000	-0.18220000	0.00000000	0.00000000	0.18870000	0.00000000	0.00000000
0.73558000	0.00000000	0.00000000	0.00000000	0.00000000	0.17047000	0.00000000	0.00000000	0.00000000	0.00000000	0.05260000	0.00000000	0.00000000	0.00000000	0.00000000	-0.17841000	0.00000000	0.00000000	0.19257000	0.00000000	0.00000000
0.74182000	0.00000000	0.00000000	0.00000000	0.00000000	0.17154000	0.00000000	0.00000000	0.00000000	0.00000000	0.04789000	0.00000000	0.00000000	0.00000000	0.00000000	-0.17427000	0.00000000	0.00000000	0.19565000	0.00000000	0.00000000
0.74805000	0.00000000	0.00000000	0.00000000	0.00000000	0.17260000	0.00000000	0.00000000	0.00000000	0.00000000	0.04314000	0.00000000	0.00000000	0.00000000	0.00000000	-0.16979000	0.00000000	0.00000000	0.19792000	0.00000000	0.00000000
0.75429000	0.00000000	0.00000000	0.00000000	0.00000000	0.17365000	0.00000000	0.00000000	0.00000000	0.00000000	0.03837000	0.00000000	0.00000000	0.00000000	0.00000000	-0.16498000	0.00000000	0.00000000	0.19937000	0.00000000	0.00000000
0.76052000	0.00000000	0.00000000	0.00000000	0.00000000	0.17470000	0.00000000	0.00000000	0.00000000	0.00000000	0.03358000	0.00000000	0.00000000	0.00000000	0.00000000	-0.15986000	0.00000000	0.00000000	0.20000000	0.00000000	0.00000000
0.76675000	0.00000000	0.00000000	0.00000000	0.00000000	0.17573000	0.00000000	0.00000000	0.00000000	0.00000000	0.02876000	0.00000000	0.00000000	0.00000000	0.00000000	-0.15443000	0.00000000	0.00000000	0.19981000	0.00000000	0.00000000
0.77299000	0.00000000	0.00000000	0.00000000	0.00000000	0.17675000	0.00000000	0.00000000	0.00000000	0.00000000	0.02393000	0.00000000	0.00000000	0.00000000	0.00000000	-0.14870000	0.00000000	0.00000000	0.19879000	0.00000000	0.00000000
0.77922000	0.00000000	0.00000000	0.00000000	0.00000000	0.17777000	0.00000000	0.00000000	0.00000000	0.00000000	0.01908000	0.00000000	0.00000000	0.00000000	0.00000000	-0.14269000	0.00000000	0.00000000	0.19695000	0.00000000	0.00000000
0.78545000	0.00000000	0.00000000	0.00000000	0.00000000	0.17878000	0.00000000	0.00000000	0.00000000	0.00000000	0.01423000	0.00000000	0.00000000	0.00000000	0.00000000	-0.13640000	0.00000000	0.00000000	0.19430000	0.00000000	0.00000000
0.79169000	0.00000000	0.00000000	0.00000000	0.00000000	0.17977000	0.00000000	0.00000000	0.00000000	0.00000000	0.00936000	0.00000000	0.00000000	0.00000000	0.00000000	-0.12985000	0.00000000	0.00000000	0.19085000	0.00000000	0.00000000
0.79792000	0.00000000	0.00000000	0.00000000	0.00000000	0.18076000	0.00000000	0.00000000	0.00000000	0.00000000	0.00449000	0.00000000	0.00000000	0.00000000	0.00000000	-0.12304000	0.00000000	0.00000000	0.18661000	0.00000000	0.00000000
0.80416000	0.00000000	0.00000000	0.00000000	0.00000000	0.18174000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00038000	0.00000000	0.00000000	0.00000000	0.00000000	-0.11600000	0.00000000	0.00000000	0.18160000	0.00000000	0.00000000
0.81039000	0.00000000	0.00000000	0.00000000	0.00000000	0.18271000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00526000	0.00000000	0.00000000	0.00000000	0.00000000	-0.10874000	0.00000000	0.00000000	0.17584000	0.00000000	0.00000000
0.81662000	0.00000000	0.00000000	0.00000000	0.00000000	0.18367000	0.00000000	0.00000000	0.00000000	0.00000000	-0.01013000	0.00000000	0.00000000	0.00000000	0.00000000	-0.10127000	0.00000000	0.00000000	0.16936000	0.00000000	0.00000000
0.82286000	0.00000000	0.00000000	0.00000000	0.00000000	0.18462000	0.00000000	0.00000000	0.00000000	0.00000000	-0.01499000	0.00000000	0.00000000	0.00000000	0.00000000	-0.09360000	0.00000000	0.00000000	0.16217000	0.00000000	0.00000000
0.82909000	0.00000000	0.00000000	0.00000000	0.00000000	0.18555000	0.00000000	0.00000000	0.00000000	0.00000000	-0.01985000	0.00000000	0.00000000	0.00000000	0.00000000	-0.08575000	0.00000000	0.00000000	0.15432000	0.00000000	0.00000000
0.83532000	0.00000000	0.00000000	0.00000000	0.00000000	0.18648000	0.00000000	0.00000000	0.00000000	0.00000000	-0.02469000	0.00000000	0.00000000	0.00000000	0.00000000	-0.07773000	0.00000000	0.00000000	0.14584000	0.00000000	0.00000000
0.84156000	0.00000000	0.00000000	0.00000000	0.00000000	0.18740000	0.00000000	0.00000000	0.00000000	0.00000000	-0.02952000	0.00000000	0.00000000	0.00000000	0.00000000	-0.06957000	0.00000000	0.00000000	0.13675000	0.00000000	0.00000000
0.84779000	0.00000000	0.00000000	0.00000000	0.00000000	0.18831000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03433000	0.00000000	0.00000000	0.00000000	0.00000000	-0.06127000	0.00000000	0.00000000	0.12709000	0.00000000	0.00000000
0.85403000	0.00000000	0.00000000	0.00000000	0.00000000	0.18922000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03912000	0.00000000	0.00000000	0.00000000	0.00000000	-0.05285000	0.00000000	0.00000000	0.11692000	0.00000000	0.00000000
0.86026000	0.00000000	0.00000000	0.00000000	0.00000000	0.19011000	0.00000000	0.00000000	0.00000000	0.00000000	-0.04389000	0.00000000	0.00000000	0.00000000	0.00000000	-0.04433000	0.00000000	0.00000000	0.10626000	0.00000000	0.00000000
0.86649000	0.00000000	0.00000000	0.00000000	0.00000000	0.19099000	0.00000000	0.00000000	0.00000000	0.00000000	-0.04863000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03573000	0.00000000	0.00000000	0.09516000	0.00000000	0.00000000
0.87273000	0.00000000	0.00000000	0.00000000	0.00000000	0.19186000	0.00000000	0.00000000	0.00000000	0.00000000	-0.05334000	0.00000000	0.00000000	0.00000000	0.00000000	-0.02706000	0.00000000	0.00000000	0.08367000	0.00000000	0.00000000
0.87896000	0.00000000	0.00000000	0.00000000	0.00000000	0.19272000	0.00000000	0.00000000	0.00000000	0.00000000	-0.05802000	0.00000000	0.00000000	0.00000000	0.00000000	-0.01833000	0.00000000	0.00000000	0.07183000	0.00000000	0.00000000
0.88519000	0.00000000	0.00000000	0.00000000	0.00000000	0.19357000	0.00000000	0.00000000	0.00000000	0.00000000	-0.06267000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00957000	0.00000000	0.00000000	0.05970000	0.00000000	0.00000000
0.89143000	0.00000000	0.00000000	0.00000000	0.00000000	0.19441000	0.00000000	0.00000000	0.00000000	0.00000000	-0.06728000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00079000	0.00000000	0.00000000	0.04732000	0.00000000	0.00000000
0.89766000	0.00000000	0.00000000	0.00000000	0.00000000	0.19524000	0.00000000	0.00000000	0.00000000	0.00000000	-0.07185000	0.00000000	0.00000000	0.00000000	0.00000000	0.00799000	0.00000000	0.00000000	0.03475000	0.00000000	0.00000000
0.90390000	0.00000000	0.00000000	0.00000000	0.00000000	0.19606000	0.00000000	0.00000000	0.00000000	0.00000000	-0.07638000	0.00000000	0.00000000	0.00000000	0.00000000	0.01675000	0.00000000	0.00000000	0.02203000	0.00000000	0.00000000
0.91013000	0.00000000	0.00000000	0.00000000	0.00000000	0.19687000	0.00000000	0.00000000	0.00000000	0.00000000	-0.08086000	0.00000000	0.00000000	0.00000000	0.00000000	0.02549000	0.00000000	0.00000000	0.00922000	0.00000000	0.00000000
0.91636000	0.00000000	0.00000000	0.00000000	0.00000000	0.19767000	0.00000000	0.00000000	0.00000000	0.00000000	-0.08529000	0.00000000	0.00000000	0.00000000	0.00000000	0.03417000	0.00000000	0.00000000	-0.00362000	0.00000000	0.00000000
0.92260000	0.00000000	0.00000000	0.00000000	0.00000000	0.19845000	0.00000000	0.00000000	0.00000000	0.00000000	-0.08967000	0.00000000	0.00000000	0.00000000	0.00000000	0.04279000	0.00000000	0.00000000	-0.01646000	0.00000000	0.00000000
0.92883000	0.00000000	0.00000000	0.00000000	0.00000000	0.19923000	0.00000000	0.00000000	0.00000000	0.00000000	-0.09400000	0.00000000	0.00000000	0.00000000	0.00000000	0.05132000	0.00000000	0.00000000	-0.02922000	0.00000000	0.00000000
0.93506000	0.00000000	0.00000000	0.00000000	0.00000000	0.20000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.09828000	0.00000000	0.00000000	0.00000000	0.00000000	0.05976000	0.00000000	0.00000000	-0.04186000	0.00000000	0.00000000
0.93506000	0.00000000	0.00000000	0.00000000	0.00000000	0.20000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.09828000	0.00000000	0.00000000	0.00000000	0.00000000	0.05976000	0.00000000	0.00000000	-0.04186000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.20000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.09828000	0.00000000	0.00000000	0.00000000	0.00000000	0.05976000	0.00000000	0.00000000	-0.04186000	0.00000000	0.00000000
